ticker,last_price,bid_price,ask_price,BUY_CITY-P,BUY_ANON,SELL_CITY-P,SELL_ANON,SELL_CITY-T1,BUY_CITY-T1,SELL_CITY-D,tick,timestamp
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,69,2026-02-02 23:30:07.950003
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,69,2026-02-02 23:30:07.950003
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,69,2026-02-02 23:30:07.950003
ELEC-F,13.0,0.0,0.0,,,,0,0,0,0,0,0,69,2026-02-02 23:30:07.950003
NG,2.15,2.13,2.17,800000.0,800000.0,,0,0,0,0,0,0,70,2026-02-02 23:30:08.979868
ELEC-day2,20.0,20.0,20.01,250.0,250.0,30.0,0,0,0,0,0,0,70,2026-02-02 23:30:08.979868
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,70,2026-02-02 23:30:08.979868
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,70,2026-02-02 23:30:08.979868
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,70,2026-02-02 23:30:08.979868
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,70,2026-02-02 23:30:08.979868
ELEC-F,13.0,0.0,0.0,,,,0,0,0,0,0,0,70,2026-02-02 23:30:08.979868
NG,2.14,2.12,2.16,800000.0,800000.0,,0,0,0,0,0,0,71,2026-02-02 23:30:10.013352
ELEC-day2,20.0,20.0,20.01,250.0,250.0,30.0,0,0,0,0,0,0,71,2026-02-02 23:30:10.013352
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,71,2026-02-02 23:30:10.013352
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,71,2026-02-02 23:30:10.013352
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,71,2026-02-02 23:30:10.013352
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,71,2026-02-02 23:30:10.013352
ELEC-F,13.0,0.0,0.0,,,,0,0,0,0,0,0,71,2026-02-02 23:30:10.013352
NG,2.17,2.13,2.17,800000.0,800000.0,,0,0,0,0,0,0,72,2026-02-02 23:30:11.049154
ELEC-day2,20.0,20.0,20.01,250.0,250.0,30.0,0,0,0,0,0,0,72,2026-02-02 23:30:11.049154
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,72,2026-02-02 23:30:11.049154
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,72,2026-02-02 23:30:11.049154
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,72,2026-02-02 23:30:11.049154
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,72,2026-02-02 23:30:11.049154
ELEC-F,13.0,0.0,0.0,,,,0,0,0,0,0,0,72,2026-02-02 23:30:11.049154
NG,2.15,2.13,2.17,800000.0,800000.0,,0,0,0,0,0,0,73,2026-02-02 23:30:11.606589
ELEC-day2,20.0,20.0,20.01,250.0,250.0,30.0,0,0,0,0,0,0,73,2026-02-02 23:30:11.606589
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,73,2026-02-02 23:30:11.606589
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,73,2026-02-02 23:30:11.606589
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,73,2026-02-02 23:30:11.606589
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,73,2026-02-02 23:30:11.606589
ELEC-F,13.0,0.0,0.0,,,,0,0,0,0,0,0,73,2026-02-02 23:30:11.606589
NG,2.15,2.13,2.17,800000.0,800000.0,,0,0,0,0,0,0,74,2026-02-02 23:30:12.742146
ELEC-day2,20.0,20.0,20.01,250.0,250.0,30.0,0,0,0,0,0,0,74,2026-02-02 23:30:12.742146
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,74,2026-02-02 23:30:12.742146
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,74,2026-02-02 23:30:12.742146
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,74,2026-02-02 23:30:12.742146
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,74,2026-02-02 23:30:12.742146
ELEC-F,13.0,0.0,0.0,,,,0,0,0,0,0,0,74,2026-02-02 23:30:12.742146
NG,2.16,2.14,2.18,800000.0,800000.0,,0,0,0,0,0,0,75,2026-02-02 23:30:13.775848
ELEC-day2,20.0,20.0,20.01,250.0,250.0,30.0,0,0,0,0,0,0,75,2026-02-02 23:30:13.775848
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,75,2026-02-02 23:30:13.775848
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,75,2026-02-02 23:30:13.775848
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,75,2026-02-02 23:30:13.775848
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,75,2026-02-02 23:30:13.775848
ELEC-F,13.0,0.0,0.0,,,,0,0,0,0,0,0,75,2026-02-02 23:30:13.775848
NG,2.16,2.14,2.18,800000.0,800000.0,,0,0,0,0,0,0,76,2026-02-02 23:30:14.811763
ELEC-day2,20.0,20.0,20.01,250.0,250.0,30.0,0,0,0,0,0,0,76,2026-02-02 23:30:14.811763
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,76,2026-02-02 23:30:14.811763
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,76,2026-02-02 23:30:14.811763
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,76,2026-02-02 23:30:14.811763
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,76,2026-02-02 23:30:14.811763
ELEC-F,13.0,0.0,0.0,,,,0,0,0,0,0,0,76,2026-02-02 23:30:14.811763
NG,2.16,2.14,2.18,800000.0,800000.0,,0,0,0,0,0,0,77,2026-02-02 23:30:15.846945
ELEC-day2,20.0,20.0,20.01,250.0,250.0,30.0,0,0,0,0,0,0,77,2026-02-02 23:30:15.846945
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,77,2026-02-02 23:30:15.846945
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,77,2026-02-02 23:30:15.846945
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,77,2026-02-02 23:30:15.846945
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,77,2026-02-02 23:30:15.846945
ELEC-F,13.0,0.0,0.0,,,,0,0,0,0,0,0,77,2026-02-02 23:30:15.846945
NG,2.17,2.15,2.19,800000.0,800000.0,,0,0,0,0,0,0,78,2026-02-02 23:30:16.878042
ELEC-day2,20.0,20.0,20.01,250.0,250.0,30.0,0,0,0,0,0,0,78,2026-02-02 23:30:16.878042
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,78,2026-02-02 23:30:16.878042
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,78,2026-02-02 23:30:16.878042
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,78,2026-02-02 23:30:16.878042
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,78,2026-02-02 23:30:16.878042
ELEC-F,13.0,0.0,0.0,,,,0,0,0,0,0,0,78,2026-02-02 23:30:16.878042
NG,2.17,2.15,2.19,800000.0,800000.0,,0,0,0,0,0,0,79,2026-02-02 23:30:17.911247
ELEC-day2,20.0,20.0,20.01,250.0,250.0,30.0,0,0,0,0,0,0,79,2026-02-02 23:30:17.911247
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,79,2026-02-02 23:30:17.911247
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,79,2026-02-02 23:30:17.911247
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,79,2026-02-02 23:30:17.911247
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,79,2026-02-02 23:30:17.911247
ELEC-F,13.0,0.0,0.0,,,,0,0,0,0,0,0,79,2026-02-02 23:30:17.911247
NG,2.16,2.14,2.18,800000.0,800000.0,,0,0,0,0,0,0,80,2026-02-02 23:30:18.937746
ELEC-day2,20.0,20.0,20.01,250.0,250.0,30.0,0,0,0,0,0,0,80,2026-02-02 23:30:18.937746
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,80,2026-02-02 23:30:18.937746
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,80,2026-02-02 23:30:18.937746
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,80,2026-02-02 23:30:18.937746
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,80,2026-02-02 23:30:18.937746
ELEC-F,13.0,0.0,0.0,,,,0,0,0,0,0,0,80,2026-02-02 23:30:18.937746
NG,2.16,2.14,2.18,800000.0,800000.0,,0,0,0,0,0,0,81,2026-02-02 23:30:19.967825
ELEC-day2,20.0,20.0,20.01,250.0,250.0,30.0,0,0,0,0,0,0,81,2026-02-02 23:30:19.967825
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,81,2026-02-02 23:30:19.967825
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,81,2026-02-02 23:30:19.967825
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,81,2026-02-02 23:30:19.967825
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,81,2026-02-02 23:30:19.967825
ELEC-F,13.0,0.0,0.0,,,,0,0,0,0,0,0,81,2026-02-02 23:30:19.967825
NG,2.16,2.14,2.18,800000.0,800000.0,,0,0,0,0,0,0,82,2026-02-02 23:30:21.001410
ELEC-day2,20.0,20.0,20.01,250.0,250.0,30.0,0,0,0,0,0,0,82,2026-02-02 23:30:21.001410
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,82,2026-02-02 23:30:21.001410
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,82,2026-02-02 23:30:21.001410
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,82,2026-02-02 23:30:21.001410
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,82,2026-02-02 23:30:21.001410
ELEC-F,13.0,0.0,0.0,,,,0,0,0,0,0,0,82,2026-02-02 23:30:21.001410
NG,2.16,2.14,2.18,800000.0,800000.0,,0,0,0,0,0,0,83,2026-02-02 23:30:22.034619
ELEC-day2,20.0,20.0,20.01,250.0,250.0,30.0,0,0,0,0,0,0,83,2026-02-02 23:30:22.034619
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,83,2026-02-02 23:30:22.034619
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,83,2026-02-02 23:30:22.034619
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,83,2026-02-02 23:30:22.034619
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,83,2026-02-02 23:30:22.034619
ELEC-F,13.0,0.0,0.0,,,,0,0,0,0,0,0,83,2026-02-02 23:30:22.034619
NG,2.15,2.13,2.17,800000.0,800000.0,,0,0,0,0,0,0,84,2026-02-02 23:30:23.067289
ELEC-day2,20.0,20.0,20.01,250.0,250.0,30.0,0,0,0,0,0,0,84,2026-02-02 23:30:23.067289
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,84,2026-02-02 23:30:23.067289
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,84,2026-02-02 23:30:23.067289
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,84,2026-02-02 23:30:23.067289
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,84,2026-02-02 23:30:23.067289
ELEC-F,13.0,0.0,0.0,,,,0,0,0,0,0,0,84,2026-02-02 23:30:23.067289
NG,2.14,2.12,2.16,800000.0,800000.0,,0,0,0,0,0,0,85,2026-02-02 23:30:24.103152
ELEC-day2,20.0,20.0,20.01,250.0,250.0,30.0,0,0,0,0,0,0,85,2026-02-02 23:30:24.103152
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,85,2026-02-02 23:30:24.103152
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,85,2026-02-02 23:30:24.103152
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,85,2026-02-02 23:30:24.103152
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,85,2026-02-02 23:30:24.103152
ELEC-F,13.0,0.0,0.0,,,,0,0,0,0,0,0,85,2026-02-02 23:30:24.103152
NG,2.15,2.11,2.15,800000.0,800000.0,,0,0,0,0,0,0,86,2026-02-02 23:30:25.213044
ELEC-day2,20.0,20.0,20.01,250.0,250.0,30.0,0,0,0,0,0,0,86,2026-02-02 23:30:25.213044
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,86,2026-02-02 23:30:25.213044
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,86,2026-02-02 23:30:25.213044
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,86,2026-02-02 23:30:25.213044
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,86,2026-02-02 23:30:25.213044
ELEC-F,13.0,0.0,0.0,,,,0,0,0,0,0,0,86,2026-02-02 23:30:25.213044
NG,2.14,2.12,2.16,800000.0,800000.0,,0,0,0,0,0,0,87,2026-02-02 23:30:25.775022
ELEC-day2,20.0,20.0,20.01,250.0,250.0,30.0,0,0,0,0,0,0,87,2026-02-02 23:30:25.775022
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,87,2026-02-02 23:30:25.775022
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,87,2026-02-02 23:30:25.775022
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,87,2026-02-02 23:30:25.775022
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,87,2026-02-02 23:30:25.775022
ELEC-F,13.0,0.0,0.0,,,,0,0,0,0,0,0,87,2026-02-02 23:30:25.775022
NG,2.13,2.11,2.15,800000.0,800000.0,,0,0,0,0,0,0,88,2026-02-02 23:30:26.814702
ELEC-day2,20.0,20.0,20.01,250.0,250.0,30.0,0,0,0,0,0,0,88,2026-02-02 23:30:26.814702
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,88,2026-02-02 23:30:26.814702
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,88,2026-02-02 23:30:26.814702
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,88,2026-02-02 23:30:26.814702
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,88,2026-02-02 23:30:26.814702
ELEC-F,13.0,0.0,0.0,,,,0,0,0,0,0,0,88,2026-02-02 23:30:26.814702
NG,2.13,2.11,2.15,800000.0,800000.0,,0,0,0,0,0,0,89,2026-02-02 23:30:27.855673
ELEC-day2,20.0,20.0,20.01,250.0,250.0,30.0,0,0,0,0,0,0,89,2026-02-02 23:30:27.855673
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,89,2026-02-02 23:30:27.855673
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,89,2026-02-02 23:30:27.855673
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,89,2026-02-02 23:30:27.855673
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,89,2026-02-02 23:30:27.855673
ELEC-F,13.0,0.0,0.0,,,,0,0,0,0,0,0,89,2026-02-02 23:30:27.855673
NG,2.13,2.11,2.15,800000.0,800000.0,,0,0,0,0,0,0,90,2026-02-02 23:30:28.885970,10.0,2.0,89.0,,TEMPERATURE Forecast for DAY 3,The average temperature tomorrow is forecasted to be between 9 and 14 degrees Celsius.
ELEC-day2,20.0,20.0,20.01,250.0,250.0,30.0,0,0,0,0,0,0,90,2026-02-02 23:30:28.885970,,,,,,
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,90,2026-02-02 23:30:28.885970,,,,,,
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,90,2026-02-02 23:30:28.885970,,,,,,
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,90,2026-02-02 23:30:28.885970,,,,,,
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,90,2026-02-02 23:30:28.885970,,,,,,
ELEC-F,13.0,0.0,0.0,,,,0,0,0,0,0,0,90,2026-02-02 23:30:28.885970,,,,,,
NG,2.13,2.11,2.15,800000.0,800000.0,,0,0,0,0,0,0,91,2026-02-02 23:30:29.918333
ELEC-day2,20.0,20.0,20.01,250.0,250.0,30.0,0,0,0,0,0,0,91,2026-02-02 23:30:29.918333
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,91,2026-02-02 23:30:29.918333
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,91,2026-02-02 23:30:29.918333
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,91,2026-02-02 23:30:29.918333
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,91,2026-02-02 23:30:29.918333
ELEC-F,13.0,0.0,0.0,,,,0,0,0,0,0,0,91,2026-02-02 23:30:29.918333
NG,2.12,2.1,2.14,800000.0,800000.0,,0,0,0,0,0,0,92,2026-02-02 23:30:30.954808
ELEC-day2,20.0,20.0,20.01,250.0,250.0,30.0,0,0,0,0,0,0,92,2026-02-02 23:30:30.954808
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,92,2026-02-02 23:30:30.954808
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,92,2026-02-02 23:30:30.954808
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,92,2026-02-02 23:30:30.954808
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,92,2026-02-02 23:30:30.954808
ELEC-F,13.0,0.0,0.0,,,,0,0,0,0,0,0,92,2026-02-02 23:30:30.954808
NG,2.12,2.1,2.14,800000.0,800000.0,,0,0,0,0,0,0,93,2026-02-02 23:30:31.985816
ELEC-day2,20.0,20.0,20.01,250.0,250.0,30.0,0,0,0,0,0,0,93,2026-02-02 23:30:31.985816
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,93,2026-02-02 23:30:31.985816
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,93,2026-02-02 23:30:31.985816
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,93,2026-02-02 23:30:31.985816
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,93,2026-02-02 23:30:31.985816
ELEC-F,13.0,0.0,0.0,,,,0,0,0,0,0,0,93,2026-02-02 23:30:31.985816
NG,2.12,2.1,2.14,800000.0,800000.0,,0,0,0,0,0,0,94,2026-02-02 23:30:33.023355
ELEC-day2,20.0,20.0,20.01,250.0,250.0,30.0,0,0,0,0,0,0,94,2026-02-02 23:30:33.023355
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,94,2026-02-02 23:30:33.023355
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,94,2026-02-02 23:30:33.023355
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,94,2026-02-02 23:30:33.023355
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,94,2026-02-02 23:30:33.023355
ELEC-F,13.0,0.0,0.0,,,,0,0,0,0,0,0,94,2026-02-02 23:30:33.023355
NG,2.13,2.11,2.15,800000.0,800000.0,,0,0,0,0,0,0,95,2026-02-02 23:30:34.056676
ELEC-day2,20.0,20.0,20.01,250.0,250.0,30.0,0,0,0,0,0,0,95,2026-02-02 23:30:34.056676
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,95,2026-02-02 23:30:34.056676
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,95,2026-02-02 23:30:34.056676
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,95,2026-02-02 23:30:34.056676
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,95,2026-02-02 23:30:34.056676
ELEC-F,13.0,0.0,0.0,,,,0,0,0,0,0,0,95,2026-02-02 23:30:34.056676
NG,2.12,2.1,2.14,800000.0,800000.0,,0,0,0,0,0,0,96,2026-02-02 23:30:35.085181
ELEC-day2,20.0,20.0,20.01,250.0,250.0,30.0,0,0,0,0,0,0,96,2026-02-02 23:30:35.085181
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,96,2026-02-02 23:30:35.085181
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,96,2026-02-02 23:30:35.085181
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,96,2026-02-02 23:30:35.085181
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,96,2026-02-02 23:30:35.085181
ELEC-F,13.0,0.0,0.0,,,,0,0,0,0,0,0,96,2026-02-02 23:30:35.085181
NG,2.12,2.1,2.14,800000.0,800000.0,,0,0,0,0,0,0,97,2026-02-02 23:30:36.111216
ELEC-day2,20.0,20.0,20.01,250.0,250.0,30.0,0,0,0,0,0,0,97,2026-02-02 23:30:36.111216
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,97,2026-02-02 23:30:36.111216
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,97,2026-02-02 23:30:36.111216
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,97,2026-02-02 23:30:36.111216
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,97,2026-02-02 23:30:36.111216
ELEC-F,13.0,0.0,0.0,,,,0,0,0,0,0,0,97,2026-02-02 23:30:36.111216
NG,2.12,2.1,2.14,800000.0,800000.0,,0,0,0,0,0,0,98,2026-02-02 23:30:37.270385
ELEC-day2,20.0,20.0,20.01,250.0,250.0,30.0,0,0,0,0,0,0,98,2026-02-02 23:30:37.270385
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,98,2026-02-02 23:30:37.270385
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,98,2026-02-02 23:30:37.270385
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,98,2026-02-02 23:30:37.270385
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,98,2026-02-02 23:30:37.270385
ELEC-F,13.0,0.0,0.0,,,,0,0,0,0,0,0,98,2026-02-02 23:30:37.270385
NG,2.12,2.1,2.14,800000.0,800000.0,,0,0,0,0,0,0,99,2026-02-02 23:30:37.862725
ELEC-day2,20.0,20.0,20.01,250.0,250.0,30.0,0,0,0,0,0,0,99,2026-02-02 23:30:37.862725
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,99,2026-02-02 23:30:37.862725
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,99,2026-02-02 23:30:37.862725
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,99,2026-02-02 23:30:37.862725
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,99,2026-02-02 23:30:37.862725
ELEC-F,13.0,0.0,0.0,,,,0,0,0,0,0,0,99,2026-02-02 23:30:37.862725
NG,2.11,2.09,2.13,800000.0,800000.0,,0,0,0,0,0,0,100,2026-02-02 23:30:38.901248
ELEC-day2,20.0,20.0,20.01,250.0,250.0,30.0,0,0,0,0,0,0,100,2026-02-02 23:30:38.901248
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,100,2026-02-02 23:30:38.901248
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,100,2026-02-02 23:30:38.901248
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,100,2026-02-02 23:30:38.901248
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,100,2026-02-02 23:30:38.901248
ELEC-F,13.0,0.0,0.0,,,,0,0,0,0,0,0,100,2026-02-02 23:30:38.901248
NG,2.11,2.09,2.13,800000.0,800000.0,,0,0,0,0,0,0,101,2026-02-02 23:30:39.932699
ELEC-day2,20.0,20.0,20.01,250.0,250.0,30.0,0,0,0,0,0,0,101,2026-02-02 23:30:39.932699
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,101,2026-02-02 23:30:39.932699
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,101,2026-02-02 23:30:39.932699
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,101,2026-02-02 23:30:39.932699
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,101,2026-02-02 23:30:39.932699
ELEC-F,13.0,0.0,0.0,,,,0,0,0,0,0,0,101,2026-02-02 23:30:39.932699
NG,2.1,2.08,2.12,800000.0,800000.0,,0,0,0,0,0,0,102,2026-02-02 23:30:40.965486
ELEC-day2,20.0,20.0,20.01,250.0,250.0,30.0,0,0,0,0,0,0,102,2026-02-02 23:30:40.965486
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,102,2026-02-02 23:30:40.965486
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,102,2026-02-02 23:30:40.965486
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,102,2026-02-02 23:30:40.965486
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,102,2026-02-02 23:30:40.965486
ELEC-F,13.0,0.0,0.0,,,,0,0,0,0,0,0,102,2026-02-02 23:30:40.965486
NG,2.1,2.08,2.12,800000.0,800000.0,,0,0,0,0,0,0,103,2026-02-02 23:30:41.995776
ELEC-day2,20.0,20.0,20.01,250.0,250.0,30.0,0,0,0,0,0,0,103,2026-02-02 23:30:41.995776
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,103,2026-02-02 23:30:41.995776
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,103,2026-02-02 23:30:41.995776
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,103,2026-02-02 23:30:41.995776
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,103,2026-02-02 23:30:41.995776
ELEC-F,13.0,0.0,0.0,,,,0,0,0,0,0,0,103,2026-02-02 23:30:41.995776
NG,2.1,2.08,2.12,800000.0,800000.0,,0,0,0,0,0,0,104,2026-02-02 23:30:43.024723
ELEC-day2,20.0,20.0,20.01,250.0,250.0,30.0,0,0,0,0,0,0,104,2026-02-02 23:30:43.024723
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,104,2026-02-02 23:30:43.024723
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,104,2026-02-02 23:30:43.024723
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,104,2026-02-02 23:30:43.024723
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,104,2026-02-02 23:30:43.024723
ELEC-F,12.0,0.0,0.0,,,,0,0,0,0,0,0,104,2026-02-02 23:30:43.024723
NG,2.1,2.08,2.12,800000.0,800000.0,,0,0,0,0,0,0,105,2026-02-02 23:30:44.059866
ELEC-day2,20.0,20.0,20.01,250.0,250.0,30.0,0,0,0,0,0,0,105,2026-02-02 23:30:44.059866
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,105,2026-02-02 23:30:44.059866
