ticker,last_price,bid_price,ask_price,SELL_CITY-T1,SELL_CITY-D,SELL_CITY-P,BUY_CITY-P,SELL_CITY-T2,SELL_ANON,SELL_DUBL-T1,BUY_ANON,BUY_DUBL-T1,SELL_LAVL-D,BUY_CITY-T1,BUY_CHUL-P,BUY_CITY-D,tick,timestamp
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,165,2026-02-03 09:18:27.615683
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,166,2026-02-03 09:18:28.657990
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,166,2026-02-03 09:18:28.657990
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,166,2026-02-03 09:18:28.657990
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,166,2026-02-03 09:18:28.657990
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,166,2026-02-03 09:18:28.657990
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,166,2026-02-03 09:18:28.657990
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,166,2026-02-03 09:18:28.657990
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,167,2026-02-03 09:18:29.699320
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,167,2026-02-03 09:18:29.699320
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,167,2026-02-03 09:18:29.699320
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,167,2026-02-03 09:18:29.699320
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,167,2026-02-03 09:18:29.699320
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,167,2026-02-03 09:18:29.699320
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,167,2026-02-03 09:18:29.699320
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,168,2026-02-03 09:18:30.749174
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,168,2026-02-03 09:18:30.749174
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,168,2026-02-03 09:18:30.749174
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,168,2026-02-03 09:18:30.749174
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,168,2026-02-03 09:18:30.749174
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,168,2026-02-03 09:18:30.749174
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,168,2026-02-03 09:18:30.749174
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,169,2026-02-03 09:18:31.793868
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,169,2026-02-03 09:18:31.793868
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,169,2026-02-03 09:18:31.793868
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,169,2026-02-03 09:18:31.793868
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,169,2026-02-03 09:18:31.793868
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,169,2026-02-03 09:18:31.793868
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,169,2026-02-03 09:18:31.793868
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,170,2026-02-03 09:18:32.840417
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,170,2026-02-03 09:18:32.840417
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,170,2026-02-03 09:18:32.840417
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,170,2026-02-03 09:18:32.840417
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,170,2026-02-03 09:18:32.840417
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,170,2026-02-03 09:18:32.840417
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,170,2026-02-03 09:18:32.840417
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,171,2026-02-03 09:18:33.892111
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,171,2026-02-03 09:18:33.892111
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,171,2026-02-03 09:18:33.892111
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,171,2026-02-03 09:18:33.892111
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,171,2026-02-03 09:18:33.892111
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,171,2026-02-03 09:18:33.892111
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,171,2026-02-03 09:18:33.892111
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-03 09:18:34.931025
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-03 09:18:34.931025
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-03 09:18:34.931025
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-03 09:18:34.931025
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-03 09:18:34.931025
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-03 09:18:34.931025
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-03 09:18:34.931025
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-03 09:18:35.511038
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-03 09:18:35.511038
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-03 09:18:35.511038
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-03 09:18:35.511038
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-03 09:18:35.511038
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-03 09:18:35.511038
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-03 09:18:35.511038
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-03 09:18:36.619649
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-03 09:18:36.619649
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-03 09:18:36.619649
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-03 09:18:36.619649
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-03 09:18:36.619649
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-03 09:18:36.619649
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-03 09:18:36.619649
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-03 09:18:37.660625
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-03 09:18:37.660625
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-03 09:18:37.660625
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-03 09:18:37.660625
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-03 09:18:37.660625
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-03 09:18:37.660625
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-03 09:18:37.660625
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,176,2026-02-03 09:18:38.705088
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,176,2026-02-03 09:18:38.705088
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,176,2026-02-03 09:18:38.705088
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,176,2026-02-03 09:18:38.705088
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,176,2026-02-03 09:18:38.705088
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,176,2026-02-03 09:18:38.705088
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,176,2026-02-03 09:18:38.705088
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,177,2026-02-03 09:18:39.743807
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,177,2026-02-03 09:18:39.743807
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,177,2026-02-03 09:18:39.743807
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,177,2026-02-03 09:18:39.743807
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,177,2026-02-03 09:18:39.743807
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,177,2026-02-03 09:18:39.743807
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,177,2026-02-03 09:18:39.743807
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,178,2026-02-03 09:18:40.794650
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,178,2026-02-03 09:18:40.794650
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,178,2026-02-03 09:18:40.794650
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,178,2026-02-03 09:18:40.794650
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,178,2026-02-03 09:18:40.794650
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,178,2026-02-03 09:18:40.794650
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,178,2026-02-03 09:18:40.794650
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,179,2026-02-03 09:18:41.849248
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,179,2026-02-03 09:18:41.849248
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,179,2026-02-03 09:18:41.849248
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,179,2026-02-03 09:18:41.849248
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,179,2026-02-03 09:18:41.849248
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,179,2026-02-03 09:18:41.849248
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,179,2026-02-03 09:18:41.849248
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,180,2026-02-03 09:18:42.921845
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,180,2026-02-03 09:18:42.921845
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,180,2026-02-03 09:18:42.921845
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,180,2026-02-03 09:18:42.921845
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,180,2026-02-03 09:18:42.921845
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,180,2026-02-03 09:18:42.921845
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,180,2026-02-03 09:18:42.921845
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-03 09:18:43.961017,8.0,1.0,180.0,,SPOT PRICE AND VOLUMES FOR DAY 2,The Regulatory Authority for Electricity board decided that on day 2 the following prices and volumes will be enforced:<br><br>250 contracts are available for market participants to buy at a price of $20.01<br><br>250 contracts are available for market participants to sell at a price of $20.00
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-03 09:18:43.961017,,,,,,
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-03 09:18:43.961017,,,,,,
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-03 09:18:43.961017,,,,,,
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-03 09:18:43.961017,,,,,,
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-03 09:18:43.961017,,,,,,
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-03 09:18:43.961017,,,,,,
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,1,2026-02-03 09:18:45.006446
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,1,2026-02-03 09:18:45.006446
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,1,2026-02-03 09:18:45.006446
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,1,2026-02-03 09:18:45.006446
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,1,2026-02-03 09:18:45.006446
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,1,2026-02-03 09:18:45.006446
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,1,2026-02-03 09:18:45.006446
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,2,2026-02-03 09:18:46.066759,9.0,2.0,1.0,,SUNLIGHT Forecast for DAY 3,The weather forecasts call for between 0 and 7 hours of sunlight tomorrow.
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,2,2026-02-03 09:18:46.066759,,,,,,
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,2,2026-02-03 09:18:46.066759,,,,,,
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,2,2026-02-03 09:18:46.066759,,,,,,
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,2,2026-02-03 09:18:46.066759,,,,,,
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,2,2026-02-03 09:18:46.066759,,,,,,
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,2,2026-02-03 09:18:46.066759,,,,,,
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-03 09:18:46.659503
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-03 09:18:46.659503
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-03 09:18:46.659503
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-03 09:18:46.659503
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-03 09:18:46.659503
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-03 09:18:46.659503
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-03 09:18:46.659503
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-03 09:18:47.839445
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-03 09:18:47.839445
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-03 09:18:47.839445
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-03 09:18:47.839445
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-03 09:18:47.839445
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-03 09:18:47.839445
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-03 09:18:47.839445
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-03 09:18:48.897239
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-03 09:18:48.897239
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-03 09:18:48.897239
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-03 09:18:48.897239
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-03 09:18:48.897239
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-03 09:18:48.897239
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-03 09:18:48.897239
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-03 09:18:49.957599
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-03 09:18:49.957599
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-03 09:18:49.957599
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-03 09:18:49.957599
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-03 09:18:49.957599
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-03 09:18:49.957599
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-03 09:18:49.957599
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-03 09:18:51.002345
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-03 09:18:51.002345
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-03 09:18:51.002345
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-03 09:18:51.002345
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-03 09:18:51.002345
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-03 09:18:51.002345
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-03 09:18:51.002345
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-03 09:18:52.043064
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-03 09:18:52.043064
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-03 09:18:52.043064
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-03 09:18:52.043064
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-03 09:18:52.043064
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-03 09:18:52.043064
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-03 09:18:52.043064
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-03 09:18:53.079920
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-03 09:18:53.079920
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-03 09:18:53.079920
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-03 09:18:53.079920
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-03 09:18:53.079920
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-03 09:18:53.079920
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-03 09:18:53.079920
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-03 09:18:54.162361
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-03 09:18:54.162361
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-03 09:18:54.162361
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-03 09:18:54.162361
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-03 09:18:54.162361
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-03 09:18:54.162361
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-03 09:18:54.162361
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-03 09:18:54.719404
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-03 09:18:54.719404
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-03 09:18:54.719404
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-03 09:18:54.719404
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-03 09:18:54.719404
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-03 09:18:54.719404
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-03 09:18:54.719404
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-03 09:18:55.759221
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-03 09:18:55.759221
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-03 09:18:55.759221
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-03 09:18:55.759221
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-03 09:18:55.759221
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-03 09:18:55.759221
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-03 09:18:55.759221
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-03 09:18:56.796834
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-03 09:18:56.796834
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-03 09:18:56.796834
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-03 09:18:56.796834
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-03 09:18:56.796834
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-03 09:18:56.796834
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-03 09:18:56.796834
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-03 09:18:57.832285
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-03 09:18:57.832285
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-03 09:18:57.832285
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-03 09:18:57.832285
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-03 09:18:57.832285
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-03 09:18:57.832285
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-03 09:18:57.832285
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-03 09:18:58.871205
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-03 09:18:58.871205
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-03 09:18:58.871205
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-03 09:18:58.871205
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-03 09:18:58.871205
