ticker,last_price,bid_price,ask_price,BUY_CAMN-1,BUY_ANON,SELL_ANON,SELL_CAMN-1,BUY_UEBR-2,BUY_GIOT-3,SELL_WRSW-5,SELL_WRSW-3,BUY_LUIS-1,SELL_UOTB-2,SELL_DUBL-5,SELL_BRCH-3,BUY_LAVL-1,BUY_BRCH-3,SELL_DUBL-2,BUY_UEBR-1,BUY_WRSW-6,SELL_BABS-4,SELL_LETH-1,BUY_UOTB-1,BUY_UOTB-2,SELL_LUIS-1,SELL_WRSW-6,SELL_COLA-3,BUY_WRSW-5,SELL_CNCD-1,BUY_CNCD-1,BUY_COLA-1,BUY_WRSW-4,SELL_UOTB-3,SELL_HECM-3,SELL_NAIT-1,BUY_LETH-1,BUY_DUBL-2,BUY_WRSW-2,SELL_WRSW-1,BUY_CNCD-5,SELL_COLB-2,SELL_COLA-1,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,BUY_BRCH-2,SELL_UOTB-1,BUY_COLA-3,SELL_LAVL-1,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,SELL_GIOT-3,BUY_UOTB-3,BUY_DUBL-5,BUY_BABS-4,SELL_CNCD-5,BUY_COLB-2,SELL_WRSW-2,SELL_UEBR-2,SELL_WRSW-4,BUY_HECM-3,SELL_BRCH-2,tick,timestamp
WNTR,25.03,25.03,25.04,6000.0,2800.0,10000.0,1121000.0,668.0,13442.0,,,,,2155500.0,,,3955.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-06 11:03:27.696305
SPNG,24.98,24.92,24.98,10000.0,1400.0,1923700.0,835.0,654.0,1838300.0,2866.0,679.0,10000.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-06 11:03:28.742582
SMMR,24.94,24.92,24.94,,2800.0,2108400.0,,740.0,1332900.0,2840.0,,8641.0,5600.0,500.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-06 11:03:28.742582
ATMN,24.87,24.87,24.88,10000.0,1400.0,1760800.0,4763.0,697.0,1328200.0,1620.0,710.0,10000.0,4200.0,3700.0,6000.0,6351.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-06 11:03:28.742582
WNTR,25.03,25.03,25.04,10000.0,4200.0,1213700.0,,770.0,1909500.0,,751.0,,,,6000.0,2068.0,3955.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-06 11:03:28.742582
SPNG,25.15,24.94,25.13,4200.0,6000.0,7996.0,679.0,1326700.0,10000.0,612.0,1400.0,1941700.0,10000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-06 11:03:29.829547
SMMR,24.95,24.97,24.99,8400.0,3700.0,7161.0,740.0,1171200.0,6359.0,630.0,2800.0,1110900.0,10000.0,3580.0,6000.0,4364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-06 11:03:29.829547
ATMN,25.06,24.89,25.06,5600.0,6000.0,11924.0,698.0,1056600.0,2500.0,,,2084700.0,,,,1620.0,2656.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-06 11:03:29.829547
WNTR,24.85,24.95,25.0,1400.0,6000.0,,,1621700.0,,751.0,4200.0,1492200.0,,4136.0,,,3955.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-06 11:03:29.829547
SPNG,24.91,24.91,24.94,2303700.0,835.0,1594900.0,500.0,5600.0,612.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-06 11:03:30.471951
SMMR,24.95,24.97,24.99,1437700.0,7161.0,1461100.0,,2800.0,630.0,740.0,8400.0,3580.0,4364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-06 11:03:30.471951
ATMN,24.91,24.93,24.98,1265800.0,11924.0,1730400.0,,2800.0,710.0,698.0,5600.0,,1620.0,2656.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-06 11:03:30.471951
WNTR,24.94,24.86,24.94,1621700.0,,1382600.0,,7000.0,,668.0,2800.0,4136.0,,2455.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-06 11:03:30.471951
SPNG,25.16,24.92,24.94,2866.0,5868.0,1919400.0,654.0,4401.0,2162300.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-06 11:03:31.541163
SMMR,25.01,24.94,24.98,810.0,5868.0,1683200.0,740.0,5868.0,1337700.0,4200.0,4200.0,740.0,4364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-06 11:03:31.541163
ATMN,24.91,24.95,24.96,2656.0,5868.0,1375200.0,698.0,5868.0,1526500.0,5600.0,4200.0,710.0,1620.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-06 11:03:31.541163
WNTR,25.05,24.94,25.04,2455.0,3348.0,385200.0,770.0,,1815000.0,16800.0,,636.0,2054.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-06 11:03:31.541163
SPNG,24.93,24.86,24.93,1400.0,4758.0,2202800.0,2800.0,4401.0,6000.0,612.0,1741800.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-06 11:03:32.617381
SMMR,24.96,24.96,24.97,9800.0,10626.0,839800.0,11200.0,5868.0,6000.0,740.0,706400.0,906.0,1620.0,740.0,3151.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-06 11:03:32.617381
ATMN,24.98,24.97,24.98,1400.0,11554.0,1375200.0,,2152.0,,710.0,1874600.0,6000.0,4194.0,698.0,1620.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-06 11:03:32.617381
WNTR,24.92,24.9,24.91,9800.0,4758.0,956400.0,2800.0,2511.0,,636.0,1466900.0,6000.0,2455.0,,2054.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-06 11:03:32.617381
SPNG,24.89,24.87,24.88,8142.0,7000.0,1443300.0,564.0,9800.0,3384.0,1152900.0,679.0,10000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-06 11:03:33.688183
SMMR,24.9,24.91,24.95,141.0,,1969900.0,740.0,11200.0,10025.0,610700.0,740.0,10000.0,1620.0,3151.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-06 11:03:33.688183
ATMN,24.98,24.77,24.98,,,2201900.0,,,2152.0,1571100.0,710.0,10000.0,,4486.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-06 11:03:33.688183
WNTR,24.92,24.9,24.92,8142.0,5600.0,856300.0,770.0,1400.0,3348.0,1284900.0,754.0,10000.0,5249.0,3821.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-06 11:03:33.688183
SPNG,24.89,24.87,24.88,2866.0,1365.0,7000.0,1307600.0,564.0,8400.0,1898.0,918300.0,2866.0,679.0,10000.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-06 11:03:34.776740
SMMR,24.93,24.92,24.93,1878.0,,1400.0,1944400.0,740.0,1400.0,8156.0,1456000.0,3151.0,740.0,10000.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-06 11:03:34.776740
ATMN,24.71,24.88,24.89,,100.0,,2186100.0,,5600.0,7875.0,1081100.0,4486.0,710.0,10000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-06 11:03:34.776740
WNTR,24.81,24.84,24.89,2455.0,8437.0,4200.0,1428400.0,,4200.0,8142.0,1196600.0,3821.0,754.0,10000.0,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-06 11:03:34.776740
SPNG,25.23,24.88,24.91,2800.0,2866.0,1365.0,1778500.0,1400.0,10000.0,6000.0,1959300.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-06 11:03:35.412714
SMMR,25.08,24.91,24.99,2800.0,2946.0,,1695000.0,2800.0,10000.0,6000.0,1838000.0,740.0,740.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-06 11:03:35.412714
ATMN,24.88,24.87,24.88,,2102.0,,1957300.0,5600.0,10000.0,,1214600.0,,710.0,2500.0,7875.0,3053.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-06 11:03:35.412714
WNTR,24.91,24.91,24.93,9800.0,2455.0,8437.0,933800.0,2800.0,,,1815000.0,,,10000.0,,1027.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-06 11:03:35.412714
SPNG,25.32,24.89,25.06,4200.0,8020.0,679.0,2866.0,1413700.0,609.0,10000.0,1400.0,1950500.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-06 11:03:36.505285
SMMR,24.9,25.03,25.06,2800.0,,,2946.0,1704000.0,,10000.0,2800.0,2079700.0,6000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-06 11:03:36.505285
ATMN,24.87,24.87,24.9,,6655.0,,2102.0,1854600.0,,,4200.0,1675700.0,,10000.0,6000.0,1620.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-06 11:03:36.505285
WNTR,24.91,24.92,24.93,8400.0,13428.0,770.0,4294.0,838300.0,,,4200.0,1374600.0,,,,3821.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-06 11:03:36.505285
SPNG,24.94,24.93,24.96,12600.0,3267.0,679.0,13260.0,10000.0,346900.0,9800.0,1834.0,1072400.0,526.0,3930.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-06 11:03:37.579286
SMMR,25.07,25.07,25.08,5600.0,3097.0,740.0,,,1393400.0,,,2309600.0,740.0,,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-06 11:03:37.579286
ATMN,24.87,24.88,24.9,,2102.0,616.0,12663.0,,1614800.0,4200.0,1620.0,1462900.0,710.0,3015.0,500.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-06 11:03:37.579286
WNTR,24.94,24.91,24.94,,2455.0,,13428.0,,1627000.0,1400.0,3821.0,1498800.0,637.0,,6000.0,5500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-06 11:03:37.579286
SPNG,24.85,24.93,24.94,6000.0,1400.0,4632.0,679.0,1777500.0,10000.0,6000.0,5007.0,2800.0,1834.0,1426900.0,618.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-06 11:03:38.734771
SMMR,25.08,25.07,25.08,6000.0,,,,1851800.0,,,4632.0,,2438.0,1826900.0,630.0,4316.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-06 11:03:38.734771
ATMN,24.87,24.88,24.9,500.0,,5385.0,616.0,1482100.0,10000.0,6000.0,2180.0,,4724.0,1451300.0,710.0,4155.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-06 11:03:38.734771
WNTR,25.05,24.91,24.93,6000.0,2800.0,4720.0,663.0,1428400.0,,6000.0,3275.0,,1027.0,1684200.0,770.0,2455.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-06 11:03:38.734771
SPNG,24.77,24.71,24.75,4154.0,3010.0,1981900.0,9161.0,5600.0,1162500.0,6000.0,917.0,679.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-06 11:03:39.825749
SMMR,25.0,24.96,24.97,,1878.0,2070000.0,9379.0,5600.0,1319000.0,,2438.0,740.0,6000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-06 11:03:39.825749
ATMN,24.87,24.89,24.9,10250.0,4155.0,1484900.0,3344.0,,1451300.0,6000.0,3104.0,710.0,500.0,616.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-06 11:03:39.825749
WNTR,24.83,24.86,24.92,4154.0,2455.0,1530500.0,6390.0,,1403400.0,6000.0,3821.0,770.0,,663.0,2800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-06 11:03:39.825749
SPNG,25.03,24.78,24.93,2800.0,1743400.0,3010.0,10000.0,1400.0,10000.0,2108700.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-06 11:03:40.527684
SMMR,25.08,25.08,25.11,,2037600.0,3097.0,,,10000.0,2282900.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-06 11:03:40.527684
ATMN,24.8,24.87,24.9,,2085200.0,,10000.0,1400.0,10000.0,1451300.0,5500.0,4724.0,710.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-06 11:03:40.527684
WNTR,24.94,25.02,25.05,9800.0,1145300.0,1500.0,5000.0,,10000.0,1889900.0,,1027.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-06 11:03:40.527684
SPNG,24.94,24.93,24.94,4200.0,655.0,1852200.0,2104100.0,1400.0,10000.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-06 11:03:41.704254
SMMR,25.03,25.03,25.09,5600.0,630.0,1246500.0,2063700.0,2800.0,,4316.0,6000.0,1286.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-06 11:03:41.704254
ATMN,24.8,24.88,24.89,,616.0,1645200.0,1451300.0,4200.0,,3104.0,6000.0,5146.0,5146.0,6000.0,3172.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-06 11:03:41.704254
WNTR,24.86,24.84,24.86,2800.0,,1725700.0,1790000.0,,,2455.0,,1605.0,,,1027.0,756.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-06 11:03:41.704254
SPNG,24.97,24.91,24.93,9800.0,4196.0,2680.0,6000.0,679.0,799900.0,10000.0,8400.0,9378.0,500.0,1151100.0,610.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-06 11:03:42.770207
SMMR,25.03,25.04,25.05,7000.0,4294.0,4316.0,,740.0,1150000.0,,5600.0,11108.0,,1495600.0,740.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-06 11:03:42.770207
ATMN,24.79,24.75,24.77,,,,,616.0,2130600.0,10000.0,7000.0,9747.0,,940800.0,710.0,4656.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-06 11:03:42.770207
WNTR,24.83,24.88,24.94,2800.0,4196.0,5133.0,6000.0,,1158500.0,5000.0,7000.0,5801.0,,1168900.0,756.0,1027.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-06 11:03:42.770207
SPNG,24.97,24.91,24.93,2680.0,3551.0,6000.0,2800.0,1638200.0,100.0,500.0,2800.0,2680.0,1493400.0,610.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-06 11:03:43.850230
SMMR,25.04,25.05,25.09,4717.0,,6000.0,2800.0,1421300.0,,,1400.0,1620.0,1925700.0,740.0,740.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-06 11:03:43.850230
ATMN,24.69,24.69,24.74,,,,,2211300.0,3489.0,6000.0,12600.0,4656.0,588000.0,710.0,616.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-06 11:03:43.850230
WNTR,24.96,24.97,24.99,4178.0,3551.0,6000.0,4200.0,1155600.0,,,,1027.0,1978100.0,,663.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-06 11:03:43.850230
SPNG,25.03,24.91,25.03,2680.0,8165.0,6000.0,1264300.0,2800.0,679.0,10000.0,2064600.0,610.0,10000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-06 11:03:44.561173
SMMR,25.02,24.99,25.02,3097.0,,6000.0,1836300.0,,740.0,,1421900.0,740.0,10000.0,5600.0,1620.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-06 11:03:44.561173
ATMN,24.77,24.71,24.72,,2611.0,,1935800.0,1400.0,616.0,10000.0,1161100.0,,10000.0,7000.0,3104.0,5239.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-06 11:03:44.561173
WNTR,24.98,24.99,25.03,5151.0,3551.0,6000.0,846500.0,5600.0,770.0,5000.0,1622700.0,756.0,10000.0,1400.0,2183.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-06 11:03:44.561173
SPNG,24.92,24.88,24.91,2800.0,6061.0,10000.0,1854400.0,6061.0,5600.0,6000.0,1716.0,1144300.0,610.0,10000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-06 11:03:45.619772
SMMR,25.0,24.99,25.0,,857.0,,1735600.0,11485.0,5600.0,,1620.0,1177500.0,740.0,10000.0,740.0,6000.0,3097.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-06 11:03:45.619772
ATMN,24.7,24.7,24.91,,2611.0,305.0,2039300.0,,,,3104.0,1944100.0,,10000.0,710.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-06 11:03:45.619772
WNTR,24.94,24.99,25.0,2800.0,9612.0,,1245900.0,10675.0,7000.0,,1027.0,1087000.0,756.0,10000.0,,6000.0,3794.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-06 11:03:45.619772
SPNG,24.94,24.92,24.94,6000.0,679.0,1981600.0,10000.0,6000.0,616.0,2070200.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-06 11:03:46.673926
